Bit#|Name                  |??|?|MaxValue|NewGame |Chapter2|Chapter3|Chapter4|Chapter5|EndGame |Note
0C51|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0C52|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0C53|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0C54|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0C55|HaveSuperQuake        |78|1|       1|       0|       0|       0|       1|       1|       1|
0C56|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0C58|                      |00|0|       1|       0|       0|       0|       0|       0|       1|
0C59|                      |00|0|       1|       0|       0|       0|       0|       0|       1|
0C5A|                      |00|0|       1|       0|       0|       0|       0|       0|       1|
0C5B|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0C61|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0C63|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0C64|HaveViewfinder        |A5|1|       1|       0|       0|       0|       1|       1|       1|aka High-Defnition Display Device or Zoom Goggles
0C65|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0C66|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0C68|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0C6A|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0C6B|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0C6E|                      |88|1|       1|       0|       0|       0|       0|       0|       0|
0C70|                      |8A|1|       1|       0|       0|       0|       0|       0|       0|
0C71|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0C75|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0C76|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0C7A|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0C7B|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0C7C|BoughtRockCandy       |00|0|       1|       0|       1|       1|       1|       1|       1|
0C7D|                      |0E|1|       1|       0|       1|       1|       1|       1|       1|
0C7E|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0C7F|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0C80|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0C81|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0C82|                      |00|0|       1|       0|       0|       0|       0|       0|       1|
0C85|                      |AD|1|       1|       0|       0|       0|       0|       0|       0|
0C88|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0C89|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0C8A|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0C8B|LinkETunnelOpen       |00|0|       1|       0|       0|       1|       1|       1|       1|broke open wind tunnel in LinkE
0C8C|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0C8D|HavePDA               |00|0|       1|       0|       1|       1|       1|       1|       1|
0C8E|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0C8F|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0C90|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0C91|                      |00|0|       1|       0|       0|       0|       0|       0|       1|
0C92|                      |AE|1|       1|       0|       0|       0|       0|       0|       1|
0C93|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0C94|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0C95|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0C96|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0C97|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0C98|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0C99|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0C9A|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0C9B|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0C9C|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0C9D|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0C9E|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0C9F|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0CA3|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CA4|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CA5|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CA6|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CA8|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CA9|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CAA|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CAB|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CAC|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0CB1|                      |00|0|       1|       0|       0|       0|       0|       0|       1|
0CB2|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CB3|                      |00|0|       1|       0|       0|       0|       0|       0|       1|
0CB4|                      |00|0|       1|       0|       0|       0|       0|       0|       1|
0CB5|                      |B0|1|       1|       0|       0|       0|       0|       0|       1|
0CB6|                      |00|0|       1|       0|       0|       0|       0|       0|       1|
0CB7|                      |B3|1|       1|       0|       0|       0|       0|       0|       0|
0CB8|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CB9|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CBC|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CBE|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0CC0|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0CC1|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CC3|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CC6|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0CC7|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CC8|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0CC9|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CCA|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CCB|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CD3|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0CD4|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0CD5|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CD6|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CD8|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CD9|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0CDB|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CDC|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CDD|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CDE|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CDF|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CE0|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CE1|                      |21|1|       1|       0|       1|       1|       1|       1|       1|
0CE2|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0CE3|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0CE4|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0CE5|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0CE6|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0CE7|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0CE8|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0CE9|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0CEA|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0CEB|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0CEC|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CED|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CF4|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0CF5|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0CF6|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0CF7|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0CF8|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CF9|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CFA|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0CFB|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0CFC|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0CFD|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0CFE|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0CFF|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0D01|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0D02|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0D03|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0D04|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0D05|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0D06|                      |1B|1|       1|       0|       1|       1|       1|       1|       1|
0D07|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0D08|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0D09|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0D0A|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0D0B|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0D0C|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0D0D|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0D0E|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0D0F|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0D10|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0D11|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0D12|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0D13|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0D14|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0D15|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0D16|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0D17|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0D18|                      |00|0|       1|       0|       0|       0|       0|       1|       0|
0D1A|                      |00|0|       1|       0|       0|       0|       0|       1|       0|
0D20|                      |1F|1|       1|       0|       1|       1|       1|       1|       1|
0D22|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0D23|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0D24|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0D25|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0D26|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0D28|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0D29|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0D2A|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0D2B|                      |00|0|       1|       0|       0|       0|       0|       0|       1|
0D2C|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0D2D|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0D2E|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0D2F|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0D32|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0D33|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0D39|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0D3E|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0D40|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0D45|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0D46|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0D47|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0D48|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0D4A|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0D4C|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0D4D|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0D52|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0D54|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0D55|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0D56|                      |00|0|       1|       0|       0|       0|       0|       0|       1|
0D57|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0D58|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0D59|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0D5A|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0D5B|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0D5C|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0D5D|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0D5E|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0D67|                      |5F|1|       1|       0|       0|       0|       1|       1|       1|
0D68|                      |00|0|       1|       0|       0|       0|       0|       0|       1|
0D69|                      |3B|1|       1|       0|       0|       1|       1|       1|       1|
0D6A|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0D6C|                      |60|1|       1|       0|       0|       0|       1|       1|       1|
0D6D|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0D6E|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0D6F|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0D70|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0D73|                      |00|0|       1|       0|       0|       0|       0|       0|       1|
0D7D|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0D7E|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0D7F|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0D80|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0D81|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0D82|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0D83|                      |16|1|       1|       0|       1|       1|       1|       1|       1|
0D8C|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0D8D|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0D8E|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0D90|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0D91|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0D92|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0D93|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0D94|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0D95|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0D96|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0D97|ShowFuelCellCounter   |00|0|       1|       0|       1|       1|       1|       1|       1|on HUD
0D98|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0D99|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0D9B|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0D9C|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0D9D|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0D9E|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0D9F|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0DA0|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0DA1|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0DA2|                      |00|0|       1|       0|       0|       0|       0|       0|       1|
0DA3|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0DA4|                      |00|0|       1|       0|       0|       0|       0|       0|       1|
0DA5|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0DA7|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0DA8|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0DAA|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0DB5|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0DB6|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0DB7|                      |00|0|       1|       0|       0|       0|       0|       0|       1|
0DBB|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0DBC|                      |00|0|       1|       0|       0|       0|       0|       0|       1|
0DBD|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0DBE|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0DBF|                      |38|1|       1|       0|       0|       1|       1|       1|       1|
0DC0|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0DC1|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0DC2|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0DC4|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0DC5|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0DC6|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0DC7|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0DC8|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0DC9|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0DCC|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0DCD|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0DD0|                      |00|0|       1|       0|       0|       0|       0|       0|       1|
0DD7|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0DD8|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0DD9|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0DDA|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0DDC|CheatToken0           |00|0|       1|       0|       0|       0|       0|       0|       1|XXX what exactly are these? collected?
0DDD|CheatToken3           |00|0|       1|       0|       0|       0|       0|       0|       1|
0DDE|CheatToken2           |00|0|       1|       0|       0|       0|       0|       0|       0|
0DDF|CheatToken6           |00|0|       1|       0|       0|       0|       0|       0|       0|
0DE0|CheatToken4           |00|0|       1|       0|       0|       0|       0|       0|       1|
0DE1|CheatToken7           |00|0|       1|       0|       0|       0|       0|       0|       1|
0DE2|CheatToken1           |00|0|       1|       0|       0|       0|       0|       0|       0|
0DE3|CheatToken5           |00|0|       1|       0|       0|       0|       0|       0|       1|
0DE4|CheatToken8           |00|0|       1|       0|       0|       0|       0|       0|       0|
0DE5|HaveCheat0_Credits    |00|0|       1|       0|       0|       0|       0|       0|       0|Display Credits
0DE6|HaveCheat3_Dino       |00|0|       1|       0|       0|       0|       0|       0|       0|Dino Language
0DE7|HaveCheat2_MusicTest  |00|0|       1|       0|       0|       0|       0|       0|       0|Music Test
0DE8|HaveCheat6            |00|0|       1|       0|       0|       0|       0|       0|       0|
0DE9|HaveCheat4            |00|0|       1|       0|       0|       0|       0|       0|       0|
0DEA|HaveCheat7            |00|0|       1|       0|       0|       0|       0|       0|       0|
0DEB|HaveCheat1_Sepia      |00|0|       1|       0|       0|       0|       0|       0|       0|Sepia Mode
0DEC|HaveCheat5            |00|0|       1|       0|       0|       0|       0|       0|       0|
0DED|HaveCheat8            |00|0|       1|       0|       0|       0|       0|       0|       0|
0DEE|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0DEF|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0DF0|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0DF1|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0DF2|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0DF3|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0DF4|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0DF5|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0DF8|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0DF9|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0DFA|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0DFB|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0DFC|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0DFD|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0DFE|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0DFF|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0E00|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0E01|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0E02|                      |00|0|       1|       0|       0|       0|       0|       0|       1|
0E03|                      |00|0|       1|       0|       0|       0|       0|       0|       1|
0E04|                      |00|0|       1|       0|       0|       0|       0|       0|       1|
0E05|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0E06|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0E07|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0E08|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0E09|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0E0A|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0E0D|                      |00|0|       1|       0|       0|       0|       0|       1|       0|
0E0F|                      |00|0|       1|       0|       0|       0|       0|       1|       0|
0E11|                      |00|0|       1|       0|       0|       0|       0|       1|       0|
0E13|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0E14|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0E15|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0E16|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0E17|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0E18|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0E19|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0E1A|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0E1B|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0E1C|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0E1F|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0E21|                      |00|0|       1|       0|       0|       0|       0|       1|       0|
0E22|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0E25|                      |7F|1|       1|       0|       0|       0|       0|       1|       1|
0E27|                      |90|1|       1|       0|       0|       0|       0|       1|       1|
0E28|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0E29|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0E2A|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0E2D|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0E2E|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0E2F|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0E30|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0E31|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0E32|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0E33|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0E34|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0E35|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0E36|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0E38|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0E39|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0E3B|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0E3C|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0E3D|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0E3E|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0E3F|                      |92|1|       1|       0|       0|       0|       0|       1|       1|
0E40|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0E41|                      |00|0|       1|       0|       0|       1|       1|       1|       0|
0E42|                      |00|0|       1|       0|       0|       1|       1|       1|       0|
0E4A|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0E4E|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0E4F|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0E50|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0E52|                      |00|0|       1|       0|       0|       1|       1|       1|       0|
0E56|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0E57|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0E58|                      |00|0|       1|       0|       0|       0|       0|       0|       1|
0E5B|                      |1E|1|       1|       0|       1|       1|       1|       1|       1|
0E5D|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0E5E|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0E5F|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0E60|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0E61|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0E62|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0E63|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0E64|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0E65|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0E66|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0E67|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0E68|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0E69|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0E6A|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0E6B|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0E6C|                      |00|0|       1|       0|       0|       0|       0|       0|       1|
0E6E|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0E72|                      |00|0|       1|       0|       0|       0|       0|       0|       1|
0E78|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0E79|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0E7B|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0E7C|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0E7D|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0E80|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0E81|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0E87|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0E88|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0E8F|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0E91|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0E93|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0E98|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0E99|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0E9A|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0E9B|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0E9C|                      |91|1|       1|       0|       0|       0|       0|       1|       1|
0E9D|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0E9E|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0E9F|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0EA0|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0EA5|                      |00|0|       1|       0|       0|       0|       0|       0|       1|
0EA7|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0EA8|                      |00|0|       1|       0|       0|       0|       0|       1|       1|
0EA9|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0EAD|                      |00|0|       1|       0|       1|       1|       1|       1|       1|
0EAE|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0EAF|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0EB0|BoughtBadGuyAlert     |00|0|       1|       0|       0|       0|       0|       0|       0|unused shop item
0EB1|HaveMagic             |00|0|       1|       0|       1|       1|       1|       1|       1|
0EB2|HaveBafomdadHolder    |00|0|       1|       0|       0|       0|       0|       0|       1|
0EB3|                      |00|0|       1|       0|       0|       0|       1|       1|       1|
0EB4|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
0EB5|                      |00|0|       1|       0|       1|       0|       1|       1|       1|
0EB6|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0EB7|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0EB8|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0EB9|                      |00|0|       1|       0|       0|       0|       0|       0|       0|
0EBA|                      |00|0|       1|       0|       0|       1|       1|       1|       1|
